'dates', 'ACI', 'BI', 'DNSI', 'AEI', 'ADI', 'HS', 'HT', 'SC', 'dBFS'
2021-05-07T20:04:01Z,242.698,9.045,0.691,0.148,2.259,0.899,386.268,6155.721,-62.018
2021-05-07T20:04:21Z,243.505,4.021,0.775,0.709,1.315,0.886,414.132,6131.763,-61.286
2021-05-07T20:04:31Z,243.942,3.434,0.755,0.719,1.237,0.889,405.564,6102.646,-61.506
2021-05-07T20:04:41Z,244.619,4.803,0.74,0.601,1.589,0.894,402.562,6109.803,-61.588
2021-05-07T20:04:51Z,243.762,6.622,0.712,0.383,2.01,0.9,393.553,6150.732,-61.826
2021-05-07T20:05:01Z,242.271,9.586,0.673,0.138,2.263,0.882,395.587,5847.56,-61.777
2021-05-07T20:05:21Z,242.73,27.134,0.678,0.152,2.258,0.855,421.765,5408.376,-61.128
2021-05-07T20:05:31Z,243.101,26.291,0.682,0.147,2.26,0.873,403.835,5706.532,-61.569
2021-05-07T20:05:41Z,254.927,1.738,0.096,0.881,0.32,0.459,748.617,1149.787,-54.671
2021-05-07T20:05:51Z,255.541,1.882,0.072,0.886,0.257,0.442,895.399,1040.354,-52.986
2021-05-07T20:06:01Z,243.652,9.338,0.588,0.893,0.147,0.619,547.334,2674.028,-58.258
2021-05-07T20:06:21Z,242.952,0.695,0.673,0.171,2.244,0.882,397.299,5894.048,-61.734
2021-05-07T20:06:31Z,243.162,0.69,0.677,0.17,2.244,0.889,392.886,5984.623,-61.848
2021-05-07T20:06:41Z,242.851,2.428,0.689,0.113,2.276,0.895,389.419,6110.381,-61.938
2021-05-07T20:06:51Z,242.825,0.863,0.684,0.163,2.249,0.893,389.313,6070.946,-61.939
2021-05-07T20:07:01Z,243.063,0.886,0.678,0.163,2.25,0.896,387.595,6108.211,-61.984
2021-05-07T20:07:21Z,242.019,6.374,0.675,0.179,2.238,0.872,403.525,5736.184,-61.576
2021-05-07T20:07:31Z,242.912,7.153,0.676,0.154,2.253,0.837,423.551,5211.869,-61.083
2021-05-07T20:07:41Z,244.041,2.634,0.73,0.607,1.536,0.846,429.789,5393.126,-60.926
2021-05-07T20:07:51Z,243.567,2.599,0.731,0.607,1.543,0.865,416.801,5678.647,-61.239
2021-05-07T20:08:01Z,242.377,7.422,0.683,0.143,2.262,0.869,404.472,5668.788,-61.551
2021-05-07T20:08:21Z,242.44,2.081,0.693,0.595,1.547,0.792,456.006,4607.509,-60.314
2021-05-07T20:08:31Z,242.611,0.714,0.681,0.63,1.416,0.733,489.432,3943.653,-59.606
2021-05-07T20:08:41Z,243.959,5.819,0.698,0.312,2.102,0.775,476.109,4371.495,-59.886
2021-05-07T20:08:51Z,243.665,5.816,0.696,0.303,2.117,0.832,436.726,5081.505,-60.757
2021-05-07T20:09:01Z,244.873,8.654,0.717,0.165,2.249,0.888,405.701,5973.125,-61.519
2021-05-07T20:09:21Z,248.417,2.752,0.732,0.448,1.901,0.889,414.946,6258.726,-61.276
2021-05-07T20:09:31Z,242.728,5.42,0.678,0.17,2.243,0.867,404.954,5627.004,-61.541
2021-05-07T20:09:41Z,242.001,4.235,0.68,0.225,2.196,0.853,415.482,5420.405,-61.279
2021-05-07T20:09:51Z,242.395,4.216,0.68,0.223,2.197,0.856,412.684,5471.911,-61.346
2021-05-07T20:10:01Z,243.035,5.914,0.681,0.145,2.257,0.875,401.251,5764.819,-61.633
2021-05-07T20:10:21Z,242.97,7.374,0.673,0.146,2.257,0.885,396.534,5928.661,-61.755
2021-05-07T20:10:31Z,242.659,7.004,0.674,0.166,2.246,0.883,396.67,5879.106,-61.75
2021-05-07T20:10:41Z,242.89,5.084,0.675,0.332,2.08,0.875,406.259,5693.139,-61.505
2021-05-07T20:10:51Z,242.307,4.962,0.662,0.348,2.059,0.851,420.174,5329.371,-61.165
2021-05-07T20:11:01Z,242.469,2.23,0.661,0.676,1.339,0.712,506.925,3569.078,-59.219
2021-05-07T20:11:21Z,242.79,2.461,0.646,0.88,0.299,0.656,565.891,2985.516,-58.09
2021-05-07T20:11:31Z,242.933,7.696,0.67,0.645,1.411,0.731,504.374,3773.415,-59.274
2021-05-07T20:11:41Z,242.414,6.912,0.643,0.529,1.722,0.822,436.245,4953.091,-60.769
2021-05-07T20:11:51Z,242.546,12.043,0.642,0.17,2.243,0.843,422.244,5244.188,-61.113
2021-05-07T20:12:01Z,242.793,11.972,0.665,0.164,2.247,0.854,412.925,5443.967,-61.34
2021-05-07T20:12:21Z,242.632,1.701,0.686,0.108,2.278,0.899,389.129,6193.355,-61.945
2021-05-07T20:12:31Z,243.266,1.919,0.688,0.105,2.28,0.899,386.981,6150.883,-62.0
2021-05-07T20:12:41Z,243.161,1.824,0.684,0.105,2.281,0.903,384.546,6239.874,-62.065
2021-05-07T20:12:51Z,243.539,0.633,0.687,0.134,2.266,0.899,386.563,6194.853,-62.011
2021-05-07T20:13:01Z,243.745,0.666,0.687,0.136,2.265,0.897,388.078,6145.434,-61.971
2021-05-07T20:13:21Z,245.605,5.024,0.802,0.801,0.943,0.873,418.011,6155.986,-61.17
2021-05-07T20:13:31Z,246.404,4.918,0.778,0.837,0.709,0.882,406.466,6070.847,-61.462
2021-05-07T20:13:41Z,243.437,12.007,0.731,0.301,2.12,0.894,399.14,6085.755,-61.679
2021-05-07T20:13:51Z,243.199,11.958,0.729,0.306,2.116,0.896,398.055,6144.055,-61.706
2021-05-07T20:14:01Z,242.649,12.235,0.681,0.182,2.236,0.893,390.779,6056.747,-61.901
2021-05-07T20:14:21Z,243.001,12.351,0.676,0.167,2.245,0.889,394.403,6012.848,-61.809
2021-05-07T20:14:31Z,243.055,7.214,0.624,0.58,1.586,0.75,476.755,3940.437,-59.813
2021-05-07T20:14:41Z,242.628,7.231,0.615,0.605,1.511,0.694,528.042,3336.938,-58.795
2021-05-07T20:14:51Z,242.589,0.601,0.431,0.881,0.321,0.651,555.96,2730.59,-58.219
2021-05-07T20:15:01Z,242.593,0.66,0.344,0.876,0.373,0.609,617.091,2257.935,-57.134
2021-05-07T20:15:21Z,253.237,11.879,0.689,0.854,0.46,0.773,483.402,4324.74,-59.685
2021-05-07T20:15:31Z,243.253,15.583,0.662,0.288,2.131,0.839,427.209,5179.435,-60.991
2021-05-07T20:15:41Z,242.284,15.962,0.657,0.243,2.178,0.874,401.819,5714.718,-61.621
2021-05-07T20:15:51Z,242.083,16.846,0.66,0.199,2.22,0.876,400.176,5751.915,-61.662
2021-05-07T20:16:01Z,245.562,0.988,0.38,0.878,0.344,0.575,589.718,2064.813,-57.427
2021-05-07T20:16:21Z,242.471,0.571,0.646,0.303,2.111,0.834,427.11,5123.627,-61.001
2021-05-07T20:16:31Z,243.293,1.687,0.657,0.233,2.189,0.853,414.837,5380.005,-61.296
2021-05-07T20:16:41Z,242.77,2.474,0.656,0.197,2.223,0.866,408.459,5563.701,-61.453
2021-05-07T20:16:51Z,241.748,3.142,0.651,0.166,2.245,0.857,411.924,5437.747,-61.366
2021-05-07T20:17:01Z,241.941,3.142,0.652,0.166,2.243,0.839,421.542,5174.153,-61.132
2021-05-07T20:17:21Z,242.061,17.059,0.652,0.178,2.236,0.873,405.033,5702.456,-61.54
2021-05-07T20:17:31Z,241.105,13.258,0.612,0.457,1.871,0.787,457.789,4393.742,-60.271
2021-05-07T20:17:41Z,241.5,10.791,0.552,0.73,1.144,0.656,570.124,2900.887,-58.03
2021-05-07T20:17:51Z,242.211,5.429,0.448,0.884,0.28,0.59,662.102,2169.857,-56.49
2021-05-07T20:18:01Z,245.344,1.353,0.216,0.886,0.255,0.477,878.726,1191.525,-53.473
2021-05-07T20:18:21Z,250.793,0.949,0.353,0.878,0.342,0.588,683.508,2171.005,-56.125
2021-05-07T20:18:31Z,248.867,0.661,0.286,0.877,0.36,0.554,736.328,1799.601,-55.333
2021-05-07T20:18:41Z,244.629,2.213,0.38,0.875,0.381,0.579,659.708,2038.597,-56.439
2021-05-07T20:18:51Z,242.368,5.742,0.623,0.845,0.581,0.745,478.054,3916.966,-59.818
2021-05-07T20:19:01Z,244.162,8.507,0.368,0.697,1.285,0.69,550.696,3069.342,-58.351
2021-05-07T20:19:21Z,243.256,7.554,0.496,0.88,0.33,0.688,520.355,3192.013,-58.916
2021-05-07T20:19:31Z,249.296,0.84,0.15,0.88,0.33,0.551,713.217,1700.003,-55.547
2021-05-07T20:19:41Z,254.617,2.25,0.12,0.879,0.344,0.553,757.922,1687.898,-54.959
2021-05-07T20:19:51Z,250.402,7.875,0.474,0.872,0.402,0.691,529.058,3153.448,-58.703
2021-05-07T20:20:01Z,243.906,19.569,0.689,0.183,2.23,0.873,404.478,5750.869,-61.552
2021-05-07T20:20:21Z,243.367,1.952,0.683,0.118,2.272,0.883,397.786,5935.879,-61.722
2021-05-07T20:20:31Z,242.778,3.011,0.68,0.095,2.284,0.881,397.673,5869.705,-61.726
2021-05-07T20:20:41Z,242.862,3.163,0.684,0.095,2.283,0.883,396.77,5901.336,-61.749
2021-05-07T20:20:51Z,242.883,2.627,0.684,0.108,2.279,0.888,392.697,5983.278,-61.852
2021-05-07T20:21:01Z,241.887,0.723,0.677,0.159,2.251,0.879,396.792,5825.896,-61.747
2021-05-07T20:21:21Z,241.812,1.397,0.677,0.163,2.248,0.859,418.01,5490.812,-61.218
2021-05-07T20:21:31Z,241.919,1.048,0.674,0.146,2.258,0.87,403.857,5674.931,-61.568
2021-05-07T20:21:41Z,242.506,1.069,0.67,0.146,2.258,0.877,398.701,5785.383,-61.7
2021-05-07T20:21:51Z,242.487,2.137,0.667,0.124,2.271,0.881,399.498,5810.052,-61.68
2021-05-07T20:22:01Z,242.324,0.885,0.655,0.167,2.247,0.877,402.184,5707.008,-61.61
2021-05-07T20:22:21Z,243.136,21.009,0.679,0.112,2.277,0.89,394.697,6035.109,-61.802
2021-05-07T20:22:31Z,243.482,20.248,0.675,0.135,2.265,0.884,394.561,5900.723,-61.804
2021-05-07T20:22:41Z,242.91,19.995,0.672,0.14,2.262,0.872,401.068,5710.333,-61.638
2021-05-07T20:22:51Z,242.037,18.665,0.636,0.205,2.216,0.823,434.426,4929.953,-60.821
2021-05-07T20:23:01Z,244.738,0.92,0.508,0.893,0.137,0.6,574.735,2423.695,-57.761
2021-05-07T20:23:21Z,242.33,0.451,0.669,0.483,1.796,0.819,435.056,4942.163,-60.794
2021-05-07T20:23:31Z,243.059,7.451,0.678,0.095,2.283,0.887,395.63,5944.952,-61.777
2021-05-07T20:23:41Z,242.894,7.808,0.678,0.09,2.286,0.889,394.925,5975.401,-61.796
2021-05-07T20:23:51Z,242.959,5.045,0.686,0.161,2.249,0.894,390.286,6076.675,-61.914
2021-05-07T20:24:01Z,243.097,5.057,0.683,0.164,2.249,0.894,388.925,6089.206,-61.95
2021-05-07T20:24:21Z,242.567,15.088,0.684,0.141,2.26,0.886,397.413,5974.413,-61.731
2021-05-07T20:24:31Z,243.161,6.281,0.546,0.819,0.744,0.76,460.149,4007.744,-60.165
2021-05-07T20:24:41Z,250.089,2.964,0.437,0.876,0.373,0.576,656.228,2094.248,-56.479
2021-05-07T20:24:51Z,250.336,1.054,0.432,0.89,0.201,0.469,875.846,1264.036,-53.556
2021-05-07T20:25:01Z,243.753,0.722,0.423,0.891,0.177,0.469,853.885,1253.81,-53.822
2021-05-07T20:25:21Z,242.909,13.975,0.571,0.174,2.239,0.817,439.27,4798.65,-60.707
2021-05-07T20:25:31Z,243.179,13.346,0.669,0.177,2.236,0.868,404.259,5654.218,-61.559
2021-05-07T20:25:41Z,243.013,6.58,0.663,0.753,1.01,0.762,466.204,4221.276,-60.082
2021-05-07T20:25:51Z,242.663,0.541,0.649,0.898,0.046,0.667,540.97,3149.875,-58.546
2021-05-07T20:26:01Z,243.738,0.648,0.575,0.892,0.168,0.666,550.503,3043.425,-58.358
2021-05-07T20:26:21Z,242.772,0.615,0.647,0.394,1.979,0.863,410.611,5551.753,-61.395
2021-05-07T20:26:31Z,243.269,5.87,0.667,0.118,2.273,0.874,401.847,5730.833,-61.62
2021-05-07T20:26:41Z,243.004,4.944,0.668,0.149,2.256,0.873,403.195,5720.146,-61.586
2021-05-07T20:26:51Z,242.165,3.909,0.664,0.188,2.229,0.871,403.5,5678.626,-61.577
2021-05-07T20:27:01Z,242.238,3.935,0.666,0.185,2.232,0.878,399.654,5770.955,-61.675
2021-05-07T20:27:21Z,242.698,1.065,0.667,0.896,0.093,0.853,414.78,5413.389,-61.292
2021-05-07T20:27:31Z,242.19,11.776,0.664,0.219,2.203,0.856,415.257,5421.489,-61.281
2021-05-07T20:27:41Z,242.633,11.769,0.661,0.219,2.203,0.87,404.532,5657.294,-61.552
2021-05-07T20:27:51Z,242.875,11.157,0.649,0.263,2.16,0.836,424.079,5146.755,-61.068
2021-05-07T20:28:01Z,244.404,0.609,0.622,0.894,0.129,0.723,491.003,3724.809,-59.525
2021-05-07T20:28:21Z,253.939,4.146,0.508,0.895,0.118,0.545,732.341,1830.993,-55.346
2021-05-07T20:28:31Z,250.848,10.367,0.587,0.879,0.303,0.608,615.247,2572.655,-57.197
